9.956299999999999955e+02,9.989099999999999682e+02,9.466900000000000546e+02,1.129928000000000111e+03,9.886699999999999591e+02,1.904520000000000000e+08
9.888999999999999773e+02,1.040008000000000038e+03,9.828300000000000409e+02,1.004450000000000045e+03,1.004450000000000045e+03,1.022610000000000000e+08
1.003519999999999982e+03,1.004759999999999991e+03,9.969199999999999591e+02,9.991799999999999500e+02,9.991799999999999500e+02,6.753000000000000000e+07
9.988899999999999864e+02,1.002100000000000023e+03,9.760000000000000000e+02,9.906399999999999864e+02,9.906399999999999864e+02,1.006070000000000000e+08
9.917300000000000182e+02,1.011509999999999991e+03,9.864700000000000273e+02,1.004549999999999955e+03,1.004549999999999955e+03,1.379460000000000000e+08
1.006210000000000036e+03,1.008840000000000032e+03,1.001580000000000041e+03,1.007480000000000018e+03,1.007480000000000018e+03,8.975940000000000000e+07
1.007649999999999977e+03,1.033369999999999891e+03,1.007649999999999977e+03,1.027440000000000055e+03,1.027440000000000055e+03,1.222770000000000000e+08
1.026119999999999891e+03,1.053170000000000073e+03,1.025640000000000100e+03,1.046210000000000036e+03,1.046210000000000036e+03,1.364740000000000000e+08
1.049210000000000036e+03,1.061099999999999909e+03,1.046960000000000036e+03,1.054420000000000073e+03,1.054420000000000073e+03,9.907350400000000000e+07
1.054759999999999991e+03,1.056809999999999945e+03,1.043460000000000036e+03,1.047869999999999891e+03,1.047869999999999891e+03,7.742329600000000000e+07
1.048690000000000055e+03,1.080490000000000009e+03,1.041690000000000055e+03,1.079980000000000018e+03,1.079980000000000018e+03,1.094780000000000000e+08
1.079279999999999973e+03,1.117250000000000000e+03,1.076930000000000064e+03,1.115299999999999955e+03,1.115299999999999955e+03,1.868689920000000000e+08
1.114799999999999955e+03,1.125390000000000100e+03,1.100549999999999955e+03,1.117440000000000055e+03,1.117440000000000055e+03,1.361000000000000000e+08
1.117269999999999982e+03,1.176619999999999891e+03,1.116960000000000036e+03,1.166720000000000027e+03,1.166720000000000027e+03,1.894540000000000000e+08
1.172710000000000036e+03,1.200390000000000100e+03,1.131960000000000036e+03,1.173680000000000064e+03,1.173680000000000064e+03,3.307590080000000000e+08
1.170410000000000082e+03,1.174849999999999909e+03,1.124589999999999918e+03,1.143839999999999918e+03,1.143839999999999918e+03,1.399609920000000000e+08
1.144269999999999982e+03,1.167470000000000027e+03,1.130200000000000045e+03,1.165200000000000045e+03,1.165200000000000045e+03,1.164860000000000000e+08
1.163779999999999973e+03,1.181980000000000018e+03,1.163380000000000109e+03,1.179970000000000027e+03,1.179970000000000027e+03,1.315700000000000000e+08
1.180720000000000027e+03,1.193250000000000000e+03,1.171819999999999936e+03,1.179970000000000027e+03,1.179970000000000027e+03,1.849560000000000000e+08
1.180039999999999964e+03,1.222500000000000000e+03,1.179690000000000055e+03,1.222500000000000000e+03,1.222500000000000000e+03,2.290569920000000000e+08
1.224680000000000064e+03,1.262130000000000109e+03,1.215619999999999891e+03,1.251009999999999991e+03,1.251009999999999991e+03,3.682750080000000000e+08
1.250710000000000036e+03,1.280309999999999945e+03,1.250710000000000036e+03,1.274990000000000009e+03,1.274990000000000009e+03,3.157390080000000000e+08
1.277430000000000064e+03,1.279400000000000091e+03,1.230509999999999991e+03,1.255150000000000091e+03,1.255150000000000091e+03,1.832700000000000000e+08
1.254289999999999964e+03,1.267289999999999964e+03,1.238059999999999945e+03,1.267119999999999891e+03,1.267119999999999891e+03,1.341270000000000000e+08
1.267470000000000027e+03,1.276000000000000000e+03,1.264599999999999909e+03,1.272829999999999927e+03,1.272829999999999927e+03,1.536569920000000000e+08
1.273210000000000036e+03,1.275549999999999955e+03,1.204799999999999955e+03,1.223539999999999964e+03,1.223539999999999964e+03,2.912560000000000000e+08
1.223230000000000018e+03,1.232160000000000082e+03,1.148079999999999927e+03,1.150000000000000000e+03,1.150000000000000000e+03,3.326030080000000000e+08
1.150349999999999909e+03,1.197460000000000036e+03,1.141230000000000018e+03,1.188490000000000009e+03,1.188490000000000009e+03,2.122830080000000000e+08
1.189359999999999900e+03,1.270470000000000027e+03,1.077250000000000000e+03,1.116720000000000027e+03,1.116720000000000027e+03,5.637959680000000000e+08
1.116319999999999936e+03,1.193829999999999927e+03,1.116319999999999936e+03,1.175829999999999927e+03,1.175829999999999927e+03,2.833200000000000000e+08
1.176619999999999891e+03,1.226980000000000018e+03,1.175359999999999900e+03,1.221380000000000109e+03,1.221380000000000109e+03,2.271760000000000000e+08
1.221779999999999973e+03,1.237369999999999891e+03,1.217029999999999973e+03,1.231920000000000073e+03,1.231920000000000073e+03,3.802769920000000000e+08
1.232160000000000082e+03,1.244809999999999945e+03,1.220720000000000027e+03,1.240000000000000000e+03,1.240000000000000000e+03,2.453060000000000000e+08
1.240160000000000082e+03,1.251609999999999900e+03,1.239750000000000000e+03,1.249609999999999900e+03,1.249609999999999900e+03,2.978049920000000000e+08
1.251329999999999927e+03,1.257980000000000018e+03,1.152440000000000055e+03,1.187809999999999945e+03,1.187809999999999945e+03,6.385680000000000000e+08
1.180160000000000082e+03,1.180160000000000082e+03,1.099569999999999936e+03,1.100230000000000018e+03,1.100230000000000018e+03,7.065989760000000000e+08
1.099690000000000055e+03,1.114069999999999936e+03,9.576599999999999682e+02,9.738200000000000500e+02,9.738200000000000500e+02,6.213020160000000000e+08
9.767300000000000182e+02,1.069910000000000082e+03,9.767300000000000182e+02,1.036740000000000009e+03,1.036740000000000009e+03,4.066480000000000000e+08
1.037240000000000009e+03,1.063029999999999973e+03,1.036680000000000064e+03,1.054230000000000018e+03,1.054230000000000018e+03,2.865299840000000000e+08
1.055359999999999900e+03,1.122430000000000064e+03,1.055359999999999900e+03,1.120539999999999964e+03,1.120539999999999964e+03,3.373910080000000000e+08
1.120650000000000091e+03,1.120650000000000091e+03,1.014210000000000036e+03,1.049140000000000100e+03,1.049140000000000100e+03,3.808409920000000000e+08
1.050049999999999955e+03,1.058009999999999991e+03,1.028930000000000064e+03,1.038589999999999918e+03,1.038589999999999918e+03,2.485400000000000000e+08
1.038450000000000045e+03,1.040470000000000027e+03,9.343600000000000136e+02,9.375199999999999818e+02,9.375199999999999818e+02,4.910380160000000000e+08
9.365399999999999636e+02,9.757599999999999909e+02,9.037100000000000364e+02,9.727799999999999727e+02,9.727799999999999727e+02,4.358030080000000000e+08
9.740199999999999818e+02,1.007960000000000036e+03,9.541900000000000546e+02,9.667200000000000273e+02,9.667200000000000273e+02,3.036680000000000000e+08
9.720499999999999545e+02,1.046400000000000091e+03,9.719800000000000182e+02,1.045769999999999982e+03,1.045769999999999982e+03,3.725350080000000000e+08
1.044579999999999927e+03,1.064650000000000091e+03,1.027730000000000018e+03,1.047150000000000091e+03,1.047150000000000091e+03,3.263320000000000000e+08
1.046079999999999927e+03,1.055130000000000109e+03,1.015879999999999995e+03,1.039970000000000027e+03,1.039970000000000027e+03,2.984579840000000000e+08
1.042210000000000036e+03,1.049289999999999964e+03,1.020039999999999964e+03,1.026430000000000064e+03,1.114458000000000084e+03,3.529689920000000000e+08
1.026640000000000100e+03,1.074920000000000073e+03,1.026640000000000100e+03,1.071789999999999964e+03,1.071789999999999964e+03,4.472870080000000000e+08
1.071710000000000036e+03,1.091720000000000027e+03,1.061089999999999918e+03,1.080500000000000000e+03,1.080500000000000000e+03,2.896339840000000000e+08
1.080609999999999900e+03,1.107589999999999918e+03,1.075450000000000045e+03,1.102170000000000073e+03,1.102170000000000073e+03,5.141870080000000000e+08
1.102950000000000045e+03,1.151740000000000009e+03,1.102950000000000045e+03,1.143809999999999945e+03,1.143809999999999945e+03,2.586268031999999881e+08
1.145519999999999982e+03,1.156440000000000055e+03,1.120519999999999982e+03,1.133250000000000000e+03,1.133250000000000000e+03,4.363100160000000000e+08
1.134140000000000100e+03,1.135089999999999918e+03,1.113630000000000109e+03,1.124779999999999973e+03,1.124779999999999973e+03,4.147840000000000000e+08
1.125809999999999945e+03,1.188369999999999891e+03,1.125809999999999945e+03,1.062720000000000027e+03,1.182680000000000064e+03,5.112220160000000000e+08
1.178940000000000055e+03,1.186579999999999927e+03,1.163390000000000100e+03,1.176900000000000091e+03,1.176900000000000091e+03,3.170220160000000000e+08
1.102875999999999976e+03,1.184980000000000018e+03,1.162579999999999927e+03,1.175950000000000045e+03,1.175950000000000045e+03,2.093120000000000000e+08
1.176569999999999936e+03,1.197210000000000036e+03,1.171859999999999900e+03,1.187869999999999891e+03,1.187869999999999891e+03,2.423430080000000000e+08
1.187299999999999955e+03,1.190339999999999918e+03,1.179039999999999964e+03,1.187130000000000109e+03,1.187130000000000109e+03,2.158830080000000000e+08
