3341.84,3453.45,3319.47,3381.28,3381.28,1515110016
3373.82,3679.72,3372.12,3650.62,3650.62,2021190016
3650.63,3949.92,3613.7,3884.71,3884.71,2219589888
3880.04,4208.39,3857.8,4073.26,4073.26,3159089920
4066.1,4325.13,3989.16,4325.13,4325.13,2463089920
4326.99,4455.97,3906.18,4181.93,4181.93,3258050048
4200.34,4381.23,3994.42,4376.63,4376.63,2272039936
4384.44,4484.7,4243.71,4331.69,4331.69,2553359872
4324.34,4370.13,4015.4,4160.62,4160.62,2941710080
4137.75,4243.26,3970.55,4193.7,4193.7,2975820032
4189.31,4196.29,4069.88,4087.66,4087.66,2109769984
4090.48,4109.14,3988.6,4001.74,4001.74,2800890112
3998.35,4128.76,3674.58,4100.52,4100.52,3764239872
4089.01,4255.78,4078.41,4151.52,4151.52,2369819904
4137.6,4376.39,4130.26,4334.68,4334.68,2037750016
4332.82,4455.7,4307.35,4371.6,4371.6,1727970048
4372.06,4379.28,4269.52,4352.4,4352.4,1511609984
4345.1,4416.59,4317.29,4382.88,4382.88,1537459968
4384.45,4403.93,4224.64,4382.66,4382.66,1959330048
4389.21,4625.68,4352.13,4579.02,4579.02,2486080000
4570.36,4626.52,4471.41,4565.3,4565.3,1937849984
4555.59,4736.05,4549.4,4703.39,4703.39,1944930048
4701.76,4892.01,4678.53,4892.01,4892.01,2599079936
4901.42,4975.04,4469.24,4578.77,4578.77,2722139904
4585.27,4714.08,4417.59,4582.96,4582.96,1933190016
4591.63,4591.63,4108.4,4236.31,4236.31,2987330048
4228.29,4427.84,3998.11,4376.53,4376.53,2697969920
4376.59,4617.25,4376.59,4597.12,4597.12,2172100096
4589.14,4655.04,4491.33,4599.88,4599.88,1844620032
4605.16,4661,4075.18,4228.75,4228.75,2700890112
4229.81,4308.82,4114.11,4226.06,4226.06,1386230016
4229.34,4245.44,3951.04,4122.94,4122.94,1679090048
4122.47,4261.67,4099.4,4161.27,4161.27,1557330048
4168.88,4344.65,4085.22,4130.81,4130.81,1864530048
4131.98,4131.98,3789.92,3882.59,3882.59,2219409920
3875.37,3920.6,3153.86,3154.95,3154.95,2716310016
3166.3,3733.45,2946.62,3637.52,3637.52,4148069888
3637.75,3808.84,3487.79,3625.04,3625.04,1818400000
3606.28,3664.81,3445.64,3582.88,3582.88,1239149952
3591.09,4079.23,3591.09,4065.2,4065.2,1943209984
4073.79,4094.07,3868.87,3924.97,3924.97,1563980032
3916.36,4031.39,3857.73,3905.95,3905.95,1213830016
